record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by
ATT0019828,02-02-2026,SCH-0562,9,265,237,1,Class Teacher
ATT0006354,17-01-2026,SCH-0240,5,219,219,1,Admin
ATT0018788,21-03-2026,SCH-0161,3,152,107,1,Class Teacher
ATT0004203,12-05-2025,SCH-0223,9,216,183,1,Headmaster
ATT0003645,23-06-2025,SCH-0278,2,81,67,1,Headmaster
ATT0014351,03-05-2025,SCH-0199,9,136,148,0,Not Recorded
ATT0012002,13-05-2025,SCH-0395,1,204,160,1,Admin
ATT0011186,20-10-2025,SCH-0074,7,65,46,1,Clerk
ATT0001697,31-12-2025,SCH-0281,4,162,130,1,Clerk
ATT0002296,12-01-2026,SCH-0075,10,121,76,0,Not Recorded
ATT0014795,15-05-2025,SCH-0031,3,82,79,1,Class Teacher
ATT0014697,13-11-2025,SCH-0582,2,81,72,0,Headmaster
ATT0005940,28-10-2025,SCH-0524,10,111,72,1,Admin
ATT0001531,27-01-2026,SCH-0192,3,112,68,0,Clerk
ATT0009969,13-05-2025,SCH-0145,2,288,275,1,Not Recorded
ATT0011034,01-10-2025,SCH-0088,5,272,221,1,Admin
ATT0003314,02-01-2026,SCH-0005,4,177,147,1,Headmaster
ATT0014825,06-01-2026,SCH-0579,9,158,153,1,Headmaster
ATT0009785,03-08-2025,SCH-0412,3,148,148,1,Class Teacher
ATT0009916,07-06-2025,SCH-0190,2,182,113,1,Headmaster
ATT0000216,22-07-2025,SCH-0321,3,129,94,1,Admin
ATT0001073,18-07-2025,SCH-0509,3,230,167,1,Not Recorded
ATT0008683,04-02-2026,SCH-0085,4,106,84,1,Class Teacher
ATT0007007,24-09-2025,SCH-0189,4,105,92,1,Not Recorded
ATT0013380,08-01-2026,SCH-0535,7,84,78,1,Headmaster
ATT0008653,18-09-2025,SCH-0456,2,241,194,1,Clerk
ATT0013706,02-12-2025,SCH-0439,4,47,47,0,Not Recorded
ATT0015385,10-09-2025,SCH-0558,3,184,178,1,Admin
ATT0000026,29-08-2025,SCH-0226,3,125,76,0,Headmaster
ATT0006249,10-11-2025,SCH-0148,3,286,246,1,Admin
ATT0010602,21-06-2025,SCH-0398,1,289,269,0,Class Teacher
ATT0007660,09-08-2025,SCH-0285,4,136,110,1,Headmaster
ATT0013402,12-10-2025,SCH-0111,1,198,198,1,Not Recorded
ATT0005691,24-10-2025,SCH-0107,4,248,227,1,Headmaster
ATT0009745,08-01-2026,SCH-0524,4,161,118,1,Not Recorded
,28-09-2025,SCH-0090,4,271,172,1,Headmaster
ATT0019374,16-11-2025,SCH-0210,6,43,43,1,Admin
ATT0012722,09-10-2025,SCH-0188,1,43,41,1,Headmaster
ATT0009172,21-02-2026,SCH-0526,3,222,200,1,Admin
ATT0010848,28-05-2025,SCH-0540,9,233,224,1,Clerk
ATT0011909,10-04-2025,SCH-0592,9,87,67,0,Clerk
ATT0000631,26-10-2025,SCH-0288,7,201,194,1,Not Recorded
ATT0019437,05-06-2025,SCH-0210,5,62,50,0,Headmaster
ATT0008708,02-06-2025,SCH-0467,3,130,90,0,Not Recorded
ATT0018299,15-12-2025,SCH-0027,10,288,181,1,Headmaster
ATT0006615,27-03-2026,SCH-0428,3,55,36,1,Not Recorded
ATT0005244,18-04-2025,SCH-0329,4,141,103,0,Headmaster
ATT0001103,13-03-2026,SCH-0524,7,250,225,0,Not Recorded
ATT0002205,20-05-2025,SCH-0224,9,186,146,1,Clerk
ATT0001403,24-01-2026,SCH-0445,10,130,87,1,Not Recorded
ATT0012904,13-10-2025,SCH-0428,5,119,81,0,Admin
ATT0011478,10-06-2025,SCH-0559,9,247,177,1,Headmaster
,15-07-2025,SCH-0142,2,52,35,1,Headmaster
ATT0013768,07-04-2025,SCH-0276,2,132,94,1,Clerk
ATT0015065,02-04-2025,SCH-0204,5,119,110,1,Clerk
ATT0012513,09-11-2025,SCH-0397,10,277,257,1,Admin
ATT0011404,05-03-2026,SCH-0478,9,281,205,1,Headmaster
ATT0017357,10-01-2026,SCH-0519,2,63,49,1,Clerk
ATT0014891,01-02-2026,SCH-0177,3,142,142,1,Headmaster
ATT0000720,09-10-2025,SCH-0167,1,242,193,1,Admin
ATT0013840,22-02-2026,SCH-0537,5,88,60,1,Not Recorded
ATT0006156,11-06-2025,SCH-0089,2,156,112,1,Headmaster
ATT0004026,28-02-2026,SCH-0394,10,58,35,1,Class Teacher
ATT0008225,24-03-2026,SCH-0259,6,294,264,0,Not Recorded
ATT0015494,21-05-2025,SCH-0016,1,230,200,1,Not Recorded
ATT0016094,08-04-2025,SCH-0495,3,42,26,1,Not Recorded
ATT0005819,13-04-2025,SCH-0060,10,258,155,0,Admin
ATT0011957,24-04-2025,SCH-0027,2,270,247,1,Headmaster
ATT0003867,10-03-2026,SCH-0405,2,263,177,0,Class Teacher
ATT0002746,05-01-2026,SCH-0178,5,177,183,1,Headmaster
ATT0011868,04-04-2025,SCH-0525,6,276,181,0,Clerk
ATT0010344,22-11-2025,SCH-0221,10,252,183,1,Clerk
ATT0018204,05-06-2025,SCH-0271,2,221,165,1,Not Recorded
ATT0011951,27-05-2025,SCH-0375,7,286,256,1,Headmaster
ATT0018837,18-11-2025,SCH-0092,1,227,156,1,Admin
ATT0004215,19-07-2025,SCH-0299,3,194,125,1,Class Teacher
ATT0012097,09-11-2025,SCH-0239,10,250,250,0,Not Recorded
ATT0015194,14-10-2025,SCH-0388,10,144,125,0,Admin
ATT0001402,04-02-2026,SCH-0202,5,238,159,0,Headmaster
,30-07-2025,SCH-0261,3,225,144,1,Clerk
ATT0003254,28-11-2025,SCH-0253,2,294,203,0,Not Recorded
ATT0019389,15-09-2025,SCH-0110,5,182,147,1,Clerk
ATT0002159,22-08-2025,SCH-0537,8,244,205,0,Headmaster
ATT0008579,16-08-2025,SCH-0059,6,151,116,1,Headmaster
ATT0017059,27-04-2025,SCH-0500,1,211,178,1,Headmaster
ATT0019339,20-09-2025,SCH-0415,5,192,119,1,Class Teacher
ATT0007012,02-08-2025,SCH-0434,5,254,169,1,Headmaster
ATT0017875,05-02-2026,SCH-0254,2,160,151,0,Headmaster
ATT0010198,05-05-2025,SCH-0394,10,260,187,0,Clerk
ATT0003842,31-03-2026,SCH-0140,7,70,59,1,Headmaster
ATT0011850,31-10-2025,SCH-0104,8,40,30,1,Not Recorded
ATT0002101,06-02-2026,SCH-0339,2,85,55,0,Headmaster
ATT0001674,10-07-2025,SCH-0017,8,128,121,1,Class Teacher
ATT0010294,12-12-2025,SCH-0126,6,126,84,1,Headmaster
ATT0004214,30-07-2025,SCH-0185,1,124,120,0,Headmaster
ATT0007481,24-11-2025,SCH-0230,2,168,163,1,Headmaster
ATT0014563,03-09-2025,SCH-0510,3,276,245,1,Clerk
ATT0017737,08-10-2025,SCH-0594,1,53,46,1,Headmaster
ATT0011516,01-09-2025,SCH-0373,5,102,102,1,Headmaster
ATT0008548,29-12-2025,SCH-0218,9,285,206,1,Clerk
ATT0014824,02-06-2025,SCH-0373,1,219,199,1,Headmaster
ATT0016924,06-03-2026,SCH-0591,5,272,256,1,Clerk
ATT0016364,08-02-2026,SCH-0235,1,125,125,0,Headmaster
ATT0014610,21-11-2025,SCH-0287,5,223,175,0,Class Teacher
ATT0009389,13-02-2026,SCH-0439,7,207,180,1,Headmaster
ATT0010071,05-03-2026,SCH-0305,1,100,65,1,Class Teacher
ATT0010861,23-07-2025,SCH-0427,2,120,80,1,Headmaster
ATT0002006,24-07-2025,SCH-0185,2,196,174,1,Admin
ATT0015888,03-04-2025,SCH-0048,3,195,187,1,Not Recorded
ATT0015234,08-03-2026,SCH-0423,5,88,88,1,Admin
ATT0013412,15-02-2026,SCH-0084,6,177,169,1,Headmaster
ATT0002258,30-11-2025,SCH-0070,4,274,274,1,Class Teacher
ATT0017813,24-06-2025,SCH-0210,1,55,41,0,Class Teacher
ATT0005575,06-04-2025,SCH-0425,10,133,133,1,Headmaster
ATT0009084,31-12-2025,SCH-0439,5,49,49,1,Not Recorded
ATT0005356,28-12-2025,SCH-0243,6,223,223,1,Not Recorded
ATT0006094,17-06-2025,SCH-0524,1,101,96,0,Class Teacher
ATT0007936,02-08-2025,SCH-0277,5,99,72,1,Clerk
ATT0001520,11-11-2025,SCH-0294,1,174,158,1,Class Teacher
ATT0001379,20-11-2025,SCH-0474,1,174,147,1,Admin
ATT0015207,27-05-2025,SCH-0490,2,58,49,0,Headmaster
ATT0002713,29-11-2025,SCH-0219,10,93,73,0,Headmaster
ATT0013201,10-03-2026,SCH-0455,8,61,49,1,Clerk
ATT0018932,17-04-2025,SCH-0395,8,279,178,1,Headmaster
ATT0005843,22-10-2025,SCH-0023,2,71,68,1,Not Recorded
ATT0007123,11-11-2025,SCH-0571,6,146,124,0,Not Recorded
ATT0016212,04-12-2025,SCH-0180,3,195,134,1,Headmaster
ATT0012821,17-08-2025,SCH-0438,6,121,90,1,Headmaster
ATT0005833,13-08-2025,SCH-0242,6,146,132,0,Headmaster
ATT0009822,14-06-2025,SCH-0196,3,163,140,0,Clerk
ATT0012719,26-04-2025,SCH-0333,8,124,98,1,Headmaster
ATT0000523,26-05-2025,SCH-0318,2,258,230,0,Headmaster
ATT0015373,11-06-2025,SCH-0042,8,75,61,1,Not Recorded
ATT0000235,17-03-2026,SCH-0036,8,181,122,0,Admin
ATT0012181,18-01-2026,SCH-0511,4,236,236,0,Headmaster
ATT0006319,27-02-2026,SCH-0155,3,196,163,0,Not Recorded
ATT0011993,01-06-2025,SCH-0288,5,111,111,1,Headmaster
ATT0019298,16-09-2025,SCH-0156,4,83,70,0,Headmaster
ATT0001949,13-08-2025,SCH-0308,3,239,168,1,Headmaster
ATT0006362,18-03-2026,SCH-0323,2,255,166,1,Admin
ATT0017396,05-05-2025,SCH-0340,10,225,212,1,Admin
ATT0019271,13-01-2026,SCH-0588,1,237,202,0,Not Recorded
ATT0011685,14-12-2025,SCH-0564,5,257,257,0,Class Teacher
ATT0015928,03-10-2025,SCH-0499,5,178,141,1,Headmaster
ATT0019874,15-12-2025,SCH-0188,3,110,105,1,Headmaster
ATT0002225,29-03-2026,SCH-0143,1,199,199,1,Clerk
ATT0019825,11-02-2026,SCH-0314,3,270,286,1,Not Recorded
ATT0015247,28-04-2025,SCH-0419,1,192,138,1,Admin
ATT0016210,19-07-2025,SCH-0383,5,197,130,1,Admin
ATT0005572,07-05-2025,SCH-0079,5,106,92,1,Headmaster
ATT0004524,23-03-2026,SCH-0587,3,149,99,1,Clerk
ATT0005794,27-07-2025,SCH-0430,2,192,119,1,Class Teacher
ATT0005739,18-08-2025,SCH-0290,2,182,121,1,Class Teacher
ATT0004729,05-11-2025,SCH-0342,7,172,106,0,Headmaster
ATT0007819,19-10-2025,SCH-0023,1,128,77,1,Class Teacher
ATT0008860,18-05-2025,SCH-0309,4,258,258,1,Headmaster
ATT0004725,03-08-2025,SCH-0188,1,258,160,0,Clerk
ATT0015276,31-08-2025,SCH-0128,8,244,168,1,Headmaster
ATT0002438,03-06-2025,SCH-0220,4,69,47,1,Not Recorded
ATT0014088,08-08-2025,SCH-0212,6,297,183,1,Not Recorded
ATT0011990,21-08-2025,SCH-0341,9,121,107,1,Headmaster
ATT0003168,14-04-2025,SCH-0242,4,123,111,1,Admin
ATT0013753,13-01-2026,SCH-0257,9,78,56,1,Not Recorded
ATT0015921,27-11-2025,SCH-0320,5,87,52,1,Admin
ATT0014028,12-05-2025,SCH-0145,8,82,59,1,Admin
ATT0007017,02-12-2025,SCH-0294,6,222,163,1,Clerk
ATT0013387,23-07-2025,SCH-0043,8,214,176,1,Headmaster
ATT0015999,07-01-2026,SCH-0269,5,229,156,0,Admin
ATT0012642,06-01-2026,SCH-0137,2,117,81,1,Class Teacher
ATT0018431,27-12-2025,SCH-0512,9,111,106,1,Admin
ATT0004946,12-03-2026,SCH-0579,2,46,39,0,Admin
ATT0015650,04-10-2025,SCH-0457,1,96,75,1,Clerk
ATT0012238,31-03-2026,SCH-0360,5,60,49,1,Headmaster
ATT0006047,09-12-2025,SCH-0536,1,78,74,1,Headmaster
ATT0009228,12-02-2026,SCH-0406,10,103,75,1,Headmaster
ATT0005586,31-05-2025,SCH-0202,4,251,167,1,Headmaster
ATT0005591,16-10-2025,SCH-0233,3,246,154,0,Headmaster
ATT0001229,20-10-2025,SCH-0375,1,102,111,1,Clerk
ATT0013342,14-02-2026,SCH-0145,6,259,166,1,Class Teacher
ATT0013334,22-11-2025,SCH-0394,2,124,115,0,Clerk
ATT0014744,13-06-2025,SCH-0271,1,179,118,1,Headmaster
ATT0008245,17-10-2025,SCH-0410,10,221,158,1,Headmaster
ATT0018359,30-05-2025,SCH-0010,9,110,105,0,Headmaster
ATT0016238,21-12-2025,SCH-0565,5,89,89,1,Headmaster
ATT0006556,31-03-2026,SCH-0145,2,241,175,1,Headmaster
ATT0015374,05-04-2025,SCH-0144,9,234,178,0,Headmaster
ATT0012146,03-04-2025,SCH-0450,1,210,138,1,Admin
ATT0000160,03-03-2026,SCH-0096,3,107,100,1,Class Teacher
ATT0001590,15-05-2025,SCH-0445,10,277,223,1,Class Teacher
ATT0015370,22-08-2025,SCH-0097,5,124,83,1,Headmaster
ATT0005566,14-07-2025,SCH-0179,8,139,103,0,Clerk
ATT0007191,13-09-2025,SCH-0264,2,74,50,1,Clerk
ATT0018105,02-04-2025,SCH-0451,2,193,211,1,Headmaster
ATT0010577,03-10-2025,SCH-0533,6,220,194,1,Clerk
ATT0015062,28-12-2025,SCH-0028,3,279,279,1,Headmaster
ATT0013365,20-08-2025,SCH-0154,8,84,52,0,Headmaster
ATT0001557,22-05-2025,SCH-0047,3,235,146,0,Not Recorded
ATT0002829,26-09-2025,SCH-0568,4,137,126,1,Headmaster
ATT0000437,26-08-2025,SCH-0370,5,163,150,0,Clerk
ATT0015593,07-05-2025,SCH-0032,3,130,80,0,Not Recorded
ATT0009528,22-05-2025,SCH-0541,5,92,65,1,Not Recorded
ATT0002781,19-06-2025,SCH-0434,8,72,72,1,Clerk
ATT0003702,26-05-2025,SCH-0506,6,288,174,1,Headmaster
ATT0005687,22-03-2026,SCH-0186,9,65,65,1,Clerk
,30-07-2025,SCH-0372,8,85,66,1,Headmaster
ATT0017623,16-05-2025,SCH-0263,9,261,205,0,Headmaster
ATT0002952,15-08-2025,SCH-0176,7,196,119,1,Class Teacher
ATT0002556,03-04-2025,SCH-0246,3,219,211,0,Headmaster
ATT0010351,23-07-2025,SCH-0472,10,74,51,1,Headmaster
ATT0017866,03-10-2025,SCH-0009,2,81,92,1,Headmaster
ATT0012738,23-10-2025,SCH-0067,1,232,180,1,Class Teacher
ATT0006466,19-02-2026,SCH-0015,9,266,178,1,Clerk
ATT0007356,18-01-2026,SCH-0046,1,251,202,0,Class Teacher
ATT0015718,18-01-2026,SCH-0213,4,287,287,1,Admin
,12-02-2026,SCH-0077,1,277,182,1,Headmaster
ATT0012450,12-04-2025,SCH-0221,3,92,89,1,Clerk
ATT0019310,08-05-2025,SCH-0585,1,171,166,1,Not Recorded
ATT0015272,06-07-2025,SCH-0393,5,149,149,1,Class Teacher
ATT0005186,15-10-2025,SCH-0332,6,65,56,1,Admin
ATT0008550,30-03-2026,SCH-0057,3,287,259,1,Not Recorded
ATT0005243,15-03-2026,SCH-0068,3,291,256,1,Headmaster
ATT0002093,11-09-2025,SCH-0247,6,227,188,1,Clerk
ATT0010208,04-10-2025,SCH-0299,8,264,219,1,Not Recorded
ATT0011949,27-08-2025,SCH-0412,1,44,28,1,Clerk
ATT0000188,13-09-2025,SCH-0058,7,232,222,0,Headmaster
ATT0018058,29-10-2025,SCH-0055,6,238,238,1,Admin
ATT0018281,03-12-2025,SCH-0576,9,277,277,1,Clerk
ATT0001382,13-09-2025,SCH-0055,7,159,177,1,Headmaster
ATT0018448,25-08-2025,SCH-0361,5,65,63,1,Headmaster
ATT0008606,19-11-2025,SCH-0243,4,300,248,0,Headmaster
ATT0015744,07-12-2025,SCH-0338,9,56,56,1,Clerk
ATT0011529,11-03-2026,SCH-0049,1,74,74,1,Admin
ATT0015039,02-02-2026,SCH-0506,8,118,112,0,Clerk
ATT0019254,18-06-2025,SCH-0363,9,105,72,0,Not Recorded
ATT0008449,27-09-2025,SCH-0469,8,143,124,0,Headmaster
ATT0011391,04-10-2025,SCH-0423,2,66,53,1,Not Recorded
ATT0008100,17-08-2025,SCH-0571,9,178,178,1,Headmaster
ATT0007296,21-01-2026,SCH-0060,3,122,86,1,Headmaster
ATT0008069,20-10-2025,SCH-0148,1,187,138,0,Class Teacher
ATT0012936,12-10-2025,SCH-0166,7,52,52,1,Clerk
ATT0009960,13-04-2025,SCH-0224,6,88,88,1,Clerk
ATT0009765,07-08-2025,SCH-0526,4,180,123,0,Headmaster
ATT0000025,19-02-2026,SCH-0092,7,199,165,0,Clerk
ATT0003364,27-01-2026,SCH-0017,4,180,135,1,Admin
ATT0001089,11-03-2026,SCH-0189,10,91,83,1,Headmaster
ATT0012867,20-04-2025,SCH-0103,1,276,258,0,Admin
ATT0010887,26-02-2026,SCH-0313,4,102,72,1,Admin
ATT0011591,16-12-2025,SCH-0008,8,166,158,1,Admin
ATT0019950,17-07-2025,SCH-0396,1,157,149,1,Headmaster
ATT0010504,07-07-2025,SCH-0237,9,247,156,1,Headmaster
ATT0012307,17-09-2025,SCH-0364,7,168,153,1,Clerk
ATT0017080,20-07-2025,SCH-0551,4,251,251,1,Not Recorded
ATT0015907,07-09-2025,SCH-0240,2,254,239,0,Not Recorded
ATT0011945,15-11-2025,SCH-0541,1,134,111,1,Headmaster
ATT0006338,18-04-2025,SCH-0123,1,294,244,1,Headmaster
ATT0017612,12-11-2025,SCH-0419,4,196,123,1,Clerk
,22-09-2025,SCH-0090,4,99,80,1,Admin
ATT0012414,21-01-2026,SCH-0566,7,57,54,1,Class Teacher
ATT0003907,16-03-2026,SCH-0126,5,190,114,1,Headmaster
ATT0005846,14-02-2026,SCH-0581,6,106,64,1,Admin
ATT0004975,21-06-2025,SCH-0591,1,211,196,0,Clerk
ATT0001138,17-08-2025,SCH-0272,3,167,167,1,Headmaster
ATT0013325,09-08-2025,SCH-0155,7,174,162,1,Headmaster
ATT0002491,29-01-2026,SCH-0303,10,241,218,0,Admin
ATT0016166,08-09-2025,SCH-0347,3,199,138,1,Headmaster
ATT0007743,20-06-2025,SCH-0332,7,147,163,1,Admin
ATT0014483,01-02-2026,SCH-0080,3,249,168,0,Not Recorded
ATT0013128,17-04-2025,SCH-0158,4,140,121,1,Clerk
ATT0003936,10-12-2025,SCH-0448,8,242,149,1,Headmaster
ATT0015073,31-12-2025,SCH-0125,3,279,279,1,Not Recorded
ATT0002385,15-02-2026,SCH-0154,6,275,209,1,Admin
ATT0008017,16-08-2025,SCH-0414,4,214,149,1,Clerk
ATT0007085,09-03-2026,SCH-0393,6,195,147,1,Headmaster
ATT0016500,17-04-2025,SCH-0257,6,192,183,0,Class Teacher
ATT0001864,22-02-2026,SCH-0352,6,161,161,1,Admin
ATT0015689,29-05-2025,SCH-0515,8,203,138,0,Clerk
ATT0000365,10-09-2025,SCH-0003,1,117,110,0,Admin
ATT0009095,14-03-2026,SCH-0182,10,80,76,1,Clerk
ATT0018230,25-05-2025,SCH-0137,9,288,246,1,Admin
ATT0003803,11-11-2025,SCH-0592,1,260,205,1,Not Recorded
ATT0015310,21-03-2026,SCH-0391,5,144,114,1,Clerk
ATT0003537,23-04-2025,SCH-0592,7,141,110,0,Class Teacher
ATT0003826,27-02-2026,SCH-0169,4,179,149,0,Clerk
ATT0006643,09-04-2025,SCH-0033,3,204,136,1,Headmaster
,28-09-2025,SCH-0074,2,286,172,1,Not Recorded
ATT0012992,29-06-2025,SCH-0306,5,254,254,1,Headmaster
ATT0018241,07-07-2025,SCH-0373,1,81,69,0,Clerk
ATT0013528,07-02-2026,SCH-0238,4,203,131,1,Admin
ATT0007270,01-09-2025,SCH-0401,7,122,75,0,Admin
ATT0018442,28-04-2025,SCH-0084,1,208,135,1,Clerk
ATT0007930,11-05-2025,SCH-0374,3,186,148,0,Headmaster
ATT0012983,01-09-2025,SCH-0319,2,85,85,1,Headmaster
ATT0007167,21-04-2025,SCH-0046,5,213,190,1,Headmaster
ATT0012870,07-07-2025,SCH-0476,8,78,63,1,Headmaster
ATT0005868,22-05-2025,SCH-0580,8,125,114,1,Not Recorded
ATT0004762,20-07-2025,SCH-0463,4,257,224,1,Admin
ATT0000883,07-01-2026,SCH-0245,7,247,203,1,Clerk
ATT0013894,02-05-2025,SCH-0557,5,99,69,0,Clerk
,05-03-2026,SCH-0419,6,214,174,1,Headmaster
ATT0000558,14-01-2026,SCH-0349,3,189,135,0,Not Recorded
ATT0001961,15-02-2026,SCH-0599,2,218,218,1,Admin
ATT0013332,21-08-2025,SCH-0518,5,213,196,1,Admin
ATT0001208,22-02-2026,SCH-0024,6,277,210,1,Headmaster
ATT0007685,18-11-2025,SCH-0597,2,70,52,1,Not Recorded
ATT0016860,01-07-2025,SCH-0425,4,249,218,0,Not Recorded
ATT0012022,29-09-2025,SCH-0374,1,173,139,1,Headmaster
ATT0010486,31-01-2026,SCH-0169,5,188,133,1,Not Recorded
ATT0003631,03-03-2026,SCH-0040,9,245,155,0,Clerk
ATT0001709,02-11-2025,SCH-0305,9,252,252,1,Admin
ATT0001141,07-02-2026,SCH-0433,8,67,61,1,Clerk
ATT0006208,14-12-2025,SCH-0117,5,68,57,0,Not Recorded
ATT0019144,19-09-2025,SCH-0276,2,123,123,1,Headmaster
ATT0018350,06-08-2025,SCH-0106,10,50,34,0,Not Recorded
ATT0002661,15-08-2025,SCH-0352,8,129,95,1,Clerk
ATT0014853,09-11-2025,SCH-0002,4,203,203,1,Headmaster
ATT0001308,22-03-2026,SCH-0481,3,153,167,0,Headmaster
,08-01-2026,SCH-0444,2,182,139,1,Class Teacher
ATT0012453,18-12-2025,SCH-0267,3,291,197,1,Headmaster
ATT0006906,01-09-2025,SCH-0537,6,272,272,1,Headmaster
ATT0011928,11-02-2026,SCH-0523,4,170,123,0,Not Recorded
ATT0014073,21-11-2025,SCH-0407,9,176,160,0,Clerk
ATT0009430,12-08-2025,SCH-0540,1,106,71,1,Not Recorded
,17-10-2025,SCH-0368,8,216,143,0,Clerk
ATT0018908,11-09-2025,SCH-0520,5,137,86,1,Class Teacher
ATT0013284,16-07-2025,SCH-0599,4,48,37,1,Admin
ATT0005005,09-01-2026,SCH-0054,10,208,194,1,Admin
ATT0015997,24-01-2026,SCH-0600,2,276,174,1,Admin
ATT0001628,03-12-2025,SCH-0140,1,62,62,1,Class Teacher
ATT0009715,27-10-2025,SCH-0565,5,167,103,1,Admin
ATT0000359,30-12-2025,SCH-0580,6,95,60,1,Clerk
ATT0000139,17-06-2025,SCH-0511,5,265,164,1,Admin
ATT0008492,24-06-2025,SCH-0527,4,83,74,1,Headmaster
ATT0016767,01-07-2025,SCH-0579,4,127,87,1,Clerk
ATT0011182,27-07-2025,SCH-0171,3,250,194,1,Not Recorded
ATT0000341,11-06-2025,SCH-0230,3,275,180,0,Headmaster
ATT0004858,15-12-2025,SCH-0598,6,235,155,0,Admin
ATT0017824,18-02-2026,SCH-0200,3,172,120,1,Admin
ATT0009570,09-10-2025,SCH-0254,4,230,140,1,Class Teacher
ATT0013866,20-07-2025,SCH-0364,1,190,146,1,Admin
ATT0017331,29-03-2026,SCH-0206,3,44,44,1,Not Recorded
ATT0010583,07-10-2025,SCH-0151,6,99,75,0,Headmaster
ATT0005499,28-11-2025,SCH-0022,5,198,130,1,Class Teacher
ATT0008557,17-11-2025,SCH-0265,8,159,134,1,Headmaster
ATT0010914,03-02-2026,SCH-0396,3,218,134,1,Headmaster
ATT0001933,16-07-2025,SCH-0414,3,293,220,0,Clerk
ATT0002353,18-11-2025,SCH-0531,3,124,112,1,Class Teacher
ATT0015849,24-01-2026,SCH-0272,1,47,40,0,Headmaster
ATT0003237,18-11-2025,SCH-0146,5,200,137,1,Headmaster
ATT0012356,06-12-2025,SCH-0387,7,258,195,0,Not Recorded
ATT0009494,11-08-2025,SCH-0133,1,283,185,1,Clerk
ATT0018972,05-02-2026,SCH-0261,7,249,230,0,Class Teacher
ATT0003808,18-12-2025,SCH-0121,6,262,246,0,Not Recorded
ATT0001937,05-06-2025,SCH-0590,2,59,38,0,Class Teacher
ATT0005620,26-05-2025,SCH-0400,5,91,71,1,Headmaster
ATT0014974,13-10-2025,SCH-0441,5,262,202,1,Clerk
ATT0018262,15-07-2025,SCH-0309,3,138,86,1,Clerk
ATT0006140,01-05-2025,SCH-0072,10,248,159,0,Not Recorded
ATT0000786,24-08-2025,SCH-0333,7,73,67,1,Clerk
ATT0008037,10-06-2025,SCH-0426,4,257,194,0,Admin
ATT0008316,05-04-2025,SCH-0472,8,181,157,1,Clerk
ATT0010953,19-10-2025,SCH-0586,4,83,72,1,Class Teacher
ATT0002170,30-04-2025,SCH-0041,4,291,198,1,Admin
ATT0017295,22-03-2026,SCH-0025,1,49,43,0,Clerk
ATT0014139,16-09-2025,SCH-0546,5,194,178,1,Admin
ATT0011827,04-02-2026,SCH-0544,7,119,109,1,Clerk
ATT0016347,11-07-2025,SCH-0598,3,160,149,0,Clerk
ATT0006592,10-12-2025,SCH-0327,3,278,221,1,Headmaster
ATT0004459,19-01-2026,SCH-0010,2,169,164,1,Class Teacher
ATT0014326,05-06-2025,SCH-0119,2,195,159,1,Headmaster
ATT0007598,07-07-2025,SCH-0560,4,245,181,1,Headmaster
ATT0009371,06-07-2025,SCH-0544,2,264,162,0,Headmaster
ATT0004653,31-03-2026,SCH-0382,8,143,109,1,Class Teacher
,18-05-2025,SCH-0282,2,156,138,0,Headmaster
ATT0009592,26-04-2025,SCH-0589,3,143,127,1,Not Recorded
ATT0019516,13-03-2026,SCH-0245,3,65,60,1,Admin
ATT0018275,04-04-2025,SCH-0274,7,219,212,0,Headmaster
ATT0009650,14-10-2025,SCH-0365,5,77,59,1,Class Teacher
ATT0005745,10-11-2025,SCH-0543,8,274,255,1,Clerk
ATT0015748,16-12-2025,SCH-0207,9,112,89,1,Admin
ATT0017439,15-06-2025,SCH-0573,3,57,51,1,Class Teacher
ATT0015846,18-06-2025,SCH-0214,1,232,140,1,Headmaster
ATT0011952,31-12-2025,SCH-0243,4,114,83,1,Admin
ATT0000930,29-03-2026,SCH-0242,1,94,63,1,Admin
ATT0019957,05-11-2025,SCH-0028,1,238,168,0,Admin
ATT0008768,07-03-2026,SCH-0401,1,294,192,1,Not Recorded
ATT0011121,07-07-2025,SCH-0364,6,170,147,0,Headmaster
ATT0014731,26-11-2025,SCH-0202,4,120,125,1,Headmaster
ATT0011739,31-01-2026,SCH-0368,2,127,110,0,Headmaster
ATT0013791,21-06-2025,SCH-0148,3,217,207,1,Headmaster
ATT0019881,01-02-2026,SCH-0269,3,96,68,0,Clerk
ATT0018823,08-11-2025,SCH-0465,1,89,62,1,Admin
ATT0002012,26-11-2025,SCH-0560,10,164,101,0,Headmaster
ATT0017298,14-08-2025,SCH-0194,2,143,114,1,Class Teacher
ATT0007612,01-05-2025,SCH-0328,6,61,46,1,Not Recorded
ATT0016029,22-08-2025,SCH-0125,1,150,118,1,Headmaster
ATT0018418,23-11-2025,SCH-0489,4,272,272,1,Headmaster
ATT0003722,13-03-2026,SCH-0294,7,211,158,1,Class Teacher
ATT0006565,14-11-2025,SCH-0154,2,159,114,1,Admin
ATT0018825,04-09-2025,SCH-0088,6,100,79,1,Admin
ATT0016391,14-01-2026,SCH-0162,1,98,71,0,Headmaster
ATT0011173,07-07-2025,SCH-0011,7,72,50,1,Class Teacher
ATT0007836,12-03-2026,SCH-0569,4,116,105,1,Headmaster
ATT0003362,29-04-2025,SCH-0228,1,53,53,1,Not Recorded
